Loss,Accuracy,Batch
0.0,1.0,28550
0.0,1.0,28560
0.0,1.0,28570
0.0,1.0,28580
0.0,1.0,28590
0.0,1.0,28600
0.0,1.0,28610
0.0,1.0,28620
0.0,1.0,28630
0.0,1.0,28640
0.0,1.0,28650
0.0,1.0,28660
0.0,1.0,28670
0.0,1.0,28680
0.0,1.0,28690
0.0,1.0,28700
0.0,1.0,28710
0.0,1.0,28720
0.0,1.0,28730
0.0,1.0,28740
0.0,1.0,28750
0.0,1.0,28760
0.0,1.0,28770
0.0,1.0,28780
0.0,1.0,28790
0.0,1.0,28800
0.0,1.0,28810
0.0,1.0,28820
0.0,1.0,28830
0.0,1.0,28840
0.0,1.0,28850
0.0,1.0,28860
0.0,1.0,28870
0.0,1.0,28880
0.0,1.0,28890
0.0,1.0,28900
0.0,1.0,28910
0.0,1.0,28920
0.0,1.0,28930
0.0,1.0,28940
0.0,1.0,28950
0.0,1.0,28960
0.0,1.0,28970
0.0,1.0,28980
0.0,1.0,28990
0.0,1.0,29000
0.0,1.0,29010
0.0,1.0,29020
0.0,1.0,29030
0.0,1.0,29040
0.0,1.0,29050
0.0,1.0,29060
0.0,1.0,29070
0.0,1.0,29080
0.0,1.0,29090
0.0,1.0,29100
0.0,1.0,29110
0.0,1.0,29120
0.0,1.0,29130
0.0,1.0,29140
0.0,1.0,29150
0.0,1.0,29160
0.0,1.0,29170
0.0,1.0,29180
0.0,1.0,29190
0.0,1.0,29200
0.0,1.0,29210
0.0,1.0,29220
0.0,1.0,29230
0.0,1.0,29240
0.0,1.0,29250
0.0,1.0,29260
0.0,1.0,29270
0.0,1.0,29280
0.0,1.0,29290
0.0,1.0,29300
0.0,1.0,29310
0.0,1.0,29320
0.0,1.0,29330
0.0,1.0,29340
0.0,1.0,29350
0.0,1.0,29360
0.0,1.0,29370
0.0,1.0,29380
0.0,1.0,29390
0.0,1.0,29400
0.0,1.0,29410
0.0,1.0,29420
0.0,1.0,29430
0.0,1.0,29440
0.0,1.0,29450
0.0,1.0,29460
0.0,1.0,29470
0.0,1.0,29480
0.0,1.0,29490
0.0,1.0,29500
0.0,1.0,29510
0.0,1.0,29520
0.0,1.0,29530
0.0,1.0,29540
0.0,1.0,29550
0.0,1.0,29560
0.0,1.0,29570
0.0,1.0,29580
0.0,1.0,29590
0.0,1.0,29600
0.0,1.0,29610
0.0,1.0,29620
0.0,1.0,29630
0.0,1.0,29640
0.0,1.0,29650
0.0,1.0,29660
0.0,1.0,29670
0.0,1.0,29680
0.0,1.0,29690
0.0,1.0,29700
0.0,1.0,29710
0.0,1.0,29720
0.0,1.0,29730
0.0,1.0,29740
0.0,1.0,29750
0.0,1.0,29760
0.0,1.0,29770
0.0,1.0,29780
0.0,1.0,29790
0.0,1.0,29800
0.0,1.0,29810
0.0,1.0,29820
0.0,1.0,29830
